vehicle_id,service_date,repair_type,repair_cost
V02415,2026-03-09,Brake Repair,414.25
V02415,2026-04-20,Brake Repair,627.75
V02415,2026-02-25,Oil Change,113.64
V02416,2026-02-14,Brake Repair,392.1
V02416,2026-04-13,Oil Change,140.51
V02417,2026-03-22,Oil Change,150.71
V02417,2026-02-10,Brake Repair,390.85
V02417,2026-04-23,Oil Change,113.51
V02417,2026-03-11,Oil Change,163.48
V02418,2026-03-26,Oil Change,109.71
V02418,2026-03-27,Oil Change,138.95
V02418,2026-03-18,Brake Repair,454.55
V02418,2026-03-11,Oil Change,101.58
V02419,2026-02-27,Brake Repair,531.85
V02419,2026-01-29,Engine Inspection,648.34
V02420,2026-03-28,Battery Replacement,304.04
V02421,2026-01-29,Brake Repair,629.84
V02422,2026-02-24,Oil Change,153.82
V02422,2026-01-11,Battery Replacement,396.49
V02423,2026-01-01,Oil Change,153.99
V02423,2026-03-13,Oil Change,99.35
V02424,2026-04-19,Transmission Repair,1592.74
V02424,2026-02-14,Oil Change,100.33
V02424,2026-01-09,Oil Change,116.59
V02425,2026-02-14,Oil Change,125.24
V02426,2026-03-21,Brake Repair,425.32
V02426,2026-01-30,Oil Change,139.25
V02426,2026-04-19,Oil Change,104.39
V02427,2026-02-24,Oil Change,153.6
V02428,2026-01-25,Engine Inspection,547.12
V02428,2026-04-27,Oil Change,144.17
V02428,2026-02-25,Oil Change,139.18
V02428,2026-04-10,Transmission Repair,2457.13
V02429,2026-01-17,Engine Inspection,555.54
V02430,2026-04-10,Battery Replacement,400.09
V02430,2026-02-13,Transmission Repair,1841.72
V02430,2026-02-16,Engine Inspection,502.12
V02430,2026-03-10,Oil Change,131.49
V02430,2026-04-25,Battery Replacement,364.13
V02431,2026-01-11,Oil Change,147.04
V02431,2026-02-07,Brake Repair,569.65
V02431,2026-02-01,Engine Inspection,731.23
V02431,2026-01-13,Brake Repair,486.89
V02431,2026-01-10,Battery Replacement,325.44
V02432,2026-01-30,Transmission Repair,1798.19
V02432,2026-01-22,Oil Change,99.24
V02432,2026-04-22,Battery Replacement,287.38
V02432,2026-03-17,Oil Change,159.73
V02432,2026-03-12,Engine Inspection,779.69
V02432,2026-02-01,Oil Change,98.0
V02433,2026-01-17,Oil Change,120.45
V02433,2026-03-06,Battery Replacement,301.22
V02434,2026-03-17,Oil Change,151.17
V02434,2026-03-03,Battery Replacement,281.92
V02434,2026-03-04,Brake Repair,372.94
V02434,2026-04-26,Battery Replacement,400.68
V02435,2026-04-14,Oil Change,153.56
V02435,2026-04-08,Cooling System,564.85
V02435,2026-01-12,Brake Repair,450.82
V02435,2026-03-11,Battery Replacement,286.97
V02435,2026-03-22,Engine Inspection,514.57
V02435,2026-04-13,Battery Replacement,298.17
V02435,2026-04-20,Battery Replacement,324.01
V02435,2026-04-04,Brake Repair,417.35
V02435,2026-04-27,Brake Repair,374.26
V02435,2026-01-23,Engine Inspection,607.43
V02435,2026-01-04,Oil Change,138.01
V02436,2026-01-29,Oil Change,133.92
V02436,2026-01-03,Brake Repair,407.34
V02436,2026-01-12,Engine Inspection,512.62
V02436,2026-04-21,Oil Change,156.51
V02436,2026-04-23,Engine Inspection,480.74
V02437,2026-04-13,Brake Repair,451.51
V02437,2026-02-24,Cooling System,845.35
V02437,2026-01-05,Oil Change,152.46
V02437,2026-03-31,Brake Repair,421.2
V02437,2026-04-19,Battery Replacement,275.64
V02438,2026-04-05,Battery Replacement,243.51
V02438,2026-03-28,Brake Repair,450.19
V02438,2026-02-10,Brake Repair,540.8
V02439,2026-02-27,Battery Replacement,317.25
V02439,2026-04-29,Battery Replacement,342.1
V02440,2026-03-15,Transmission Repair,2148.56
V02440,2026-03-04,Battery Replacement,380.08
V02440,2026-01-05,Brake Repair,563.42
V02440,2026-03-04,Brake Repair,390.48
V02441,2026-03-16,Oil Change,158.41
V02441,2026-04-05,Oil Change,156.51
V02442,2026-02-28,Battery Replacement,315.87
V02442,2026-04-25,Oil Change,160.55
V02442,2026-04-28,Oil Change,116.58
V02442,2026-03-17,Transmission Repair,2419.45
V02442,2026-01-16,Brake Repair,599.47
V02442,2026-04-10,Transmission Repair,1795.47
V02442,2026-04-26,Battery Replacement,296.68
V02442,2026-04-02,Battery Replacement,288.62
V02443,2026-01-30,Oil Change,131.39
V02443,2026-04-15,Brake Repair,611.69
V02443,2026-01-03,Transmission Repair,1786.11
V02443,2026-03-10,Battery Replacement,388.28
V02443,2026-03-23,Engine Inspection,776.09
V02443,2026-04-18,Transmission Repair,2074.35
V02445,2026-01-19,Oil Change,113.58
V02445,2026-04-10,Brake Repair,439.57
V02445,2026-03-13,Battery Replacement,253.29
V02446,2026-03-07,Oil Change,132.1
V02446,2026-01-16,Transmission Repair,2346.43
V02446,2026-02-26,Engine Inspection,515.65
V02446,2026-01-07,Engine Inspection,797.35
V02446,2026-01-09,Engine Inspection,645.09
V02446,2026-01-10,Engine Inspection,791.05
V02446,2026-03-01,Transmission Repair,1564.75
V02446,2026-03-17,Battery Replacement,348.95
V02446,2026-02-15,Oil Change,147.2
V02446,2026-03-05,Brake Repair,601.22
V02447,2026-04-09,Oil Change,124.07
V02447,2026-03-21,Engine Inspection,678.96
V02447,2026-02-20,Oil Change,111.98
V02447,2026-02-27,Battery Replacement,396.23
V02448,2026-03-04,Battery Replacement,259.33
V02448,2026-03-05,Brake Repair,499.85
V02448,2026-01-07,Transmission Repair,2161.67
V02448,2026-02-28,Oil Change,152.25
V02448,2026-02-11,Oil Change,133.51
V02449,2026-04-27,Oil Change,163.84
V02449,2026-01-04,Battery Replacement,378.93
V02449,2026-04-01,Oil Change,152.5
V02449,2026-04-22,Battery Replacement,271.84
V02449,2026-01-24,Oil Change,150.23
V02452,2026-03-07,Engine Inspection,560.72
V02452,2026-01-19,Engine Inspection,735.9
V02452,2026-01-15,Oil Change,139.6
V02454,2026-01-04,Battery Replacement,302.99
V02455,2026-01-10,Battery Replacement,292.3
V02455,2026-03-24,Brake Repair,578.04
V02455,2026-01-10,Brake Repair,511.71
V02455,2026-04-02,Oil Change,110.6
V02456,2026-04-26,Oil Change,133.95
V02456,2026-01-04,Brake Repair,469.75
V02456,2026-01-23,Oil Change,111.9
V02456,2026-01-29,Oil Change,139.45
V02456,2026-04-24,Oil Change,112.14
V02456,2026-01-28,Brake Repair,374.21
V02456,2026-03-27,Battery Replacement,312.14
V02456,2026-01-29,Transmission Repair,1824.85
V02456,2026-01-01,Battery Replacement,294.65
V02457,2026-04-25,Engine Inspection,541.28
V02457,2026-02-09,Transmission Repair,1949.15
V02458,2026-04-25,Battery Replacement,339.71
V02458,2026-03-21,Brake Repair,470.07
V02459,2026-01-15,Oil Change,155.01
V02459,2026-01-26,Transmission Repair,1699.32
V02459,2026-04-07,Oil Change,162.0
V02460,2026-04-20,Oil Change,160.89
V02460,2026-01-27,Cooling System,586.04
V02460,2026-02-07,Oil Change,162.03
V02460,2026-04-11,Battery Replacement,323.37
V02461,2026-03-02,Oil Change,144.58
V02461,2026-01-07,Oil Change,155.08
V02461,2026-01-26,Oil Change,100.37
V02461,2026-02-22,Engine Inspection,680.11
V02461,2026-01-08,Oil Change,127.29
V02462,2026-02-18,Oil Change,126.52
V02463,2026-01-23,Brake Repair,527.15
V02464,2026-01-29,Oil Change,136.92
V02464,2026-01-06,Oil Change,98.79
V02465,2026-03-19,Battery Replacement,275.82
V02465,2026-01-20,Transmission Repair,2245.66
V02466,2026-03-26,Oil Change,136.49
V02466,2026-04-12,Cooling System,839.25
V02466,2026-03-31,Battery Replacement,389.18
V02466,2026-04-26,Battery Replacement,259.2
V02467,2026-01-07,Cooling System,688.02
V02468,2026-01-17,Brake Repair,445.83
V02468,2026-02-11,Brake Repair,416.82
V02468,2026-03-18,Transmission Repair,2221.79
V02469,2026-02-25,Brake Repair,571.76
V02469,2026-04-20,Transmission Repair,1780.29
V02470,2026-04-30,Brake Repair,592.83
V02470,2026-03-18,Battery Replacement,348.5
V02470,2026-01-30,Oil Change,129.95
V02470,2026-01-25,Cooling System,617.56
V02470,2026-01-05,Oil Change,114.09
V02471,2026-02-10,Engine Inspection,528.73
V02471,2026-04-30,Brake Repair,534.94
V02471,2026-01-13,Cooling System,892.57
V02472,2026-02-05,Transmission Repair,1917.31
V02472,2026-04-07,Transmission Repair,1772.96
V02473,2026-02-05,Oil Change,105.58
V02473,2026-02-05,Cooling System,936.69
V02473,2026-02-23,Engine Inspection,754.45
V02473,2026-01-16,Transmission Repair,1911.25
V02473,2026-01-23,Oil Change,167.96
V02473,2026-01-03,Brake Repair,608.54
V02473,2026-01-13,Brake Repair,578.58
V02473,2026-01-08,Oil Change,167.71
V02474,2026-03-22,Brake Repair,564.79
V02475,2026-03-07,Battery Replacement,402.67
V02476,2026-03-17,Oil Change,110.45
V02476,2026-03-08,Battery Replacement,412.12
V02476,2026-04-16,Oil Change,165.87
V02476,2026-04-27,Oil Change,166.71
V02476,2026-01-21,Cooling System,791.15
V02477,2026-04-16,Oil Change,115.07
V02477,2026-01-15,Oil Change,130.51
V02477,2026-03-05,Engine Inspection,828.71
V02477,2026-03-28,Transmission Repair,2213.14
V02477,2026-03-06,Brake Repair,456.7
V02477,2026-04-06,Oil Change,125.45
V02477,2026-01-21,Battery Replacement,341.03
V02478,2026-03-29,Oil Change,131.6
V02478,2026-01-06,Engine Inspection,712.44
V02479,2026-04-03,Engine Inspection,590.85
V02479,2026-04-14,Oil Change,158.39
V02479,2026-03-03,Engine Inspection,830.87
V02479,2026-02-14,Engine Inspection,649.7
V02479,2026-02-28,Oil Change,144.76
V02480,2026-04-17,Oil Change,136.6
V02480,2026-04-15,Brake Repair,620.84
V02480,2026-03-01,Brake Repair,575.64
V02480,2026-02-03,Oil Change,159.43
V02481,2026-02-23,Oil Change,153.53
V02481,2026-03-17,Brake Repair,549.85
V02482,2026-03-17,Oil Change,129.19
V02482,2026-03-07,Cooling System,561.2
V02482,2026-03-30,Transmission Repair,2139.78
V02483,2026-03-25,Brake Repair,408.18
V02483,2026-03-24,Oil Change,122.82
V02483,2026-03-07,Engine Inspection,538.15
V02483,2026-01-05,Brake Repair,456.18
V02483,2026-04-24,Transmission Repair,1875.77
V02484,2026-04-12,Brake Repair,455.0
V02484,2026-03-17,Transmission Repair,1996.07
V02485,2026-03-08,Cooling System,954.39
V02485,2026-04-30,Engine Inspection,572.99
V02485,2026-02-03,Battery Replacement,288.24
V02485,2026-02-14,Engine Inspection,658.41
V02485,2026-01-14,Battery Replacement,340.16
V02486,2026-04-07,Oil Change,110.87
V02486,2026-03-14,Oil Change,113.89
V02486,2026-02-27,Brake Repair,434.78
V02486,2026-03-06,Oil Change,166.99
V02488,2026-02-09,Oil Change,121.33
V02488,2026-03-28,Brake Repair,614.63
V02489,2026-01-21,Oil Change,156.23
V02489,2026-01-02,Brake Repair,569.61
V02490,2026-04-07,Oil Change,163.4
V02490,2026-04-24,Brake Repair,419.97
V02490,2026-02-26,Battery Replacement,344.59
V02490,2026-01-12,Oil Change,134.38
V02491,2026-03-05,Engine Inspection,557.86
V02492,2026-02-10,Oil Change,102.03
V02492,2026-01-11,Oil Change,100.77
V02492,2026-02-02,Battery Replacement,242.25
V02493,2026-01-14,Oil Change,106.61
V02493,2026-01-10,Battery Replacement,379.55
V02493,2026-04-05,Cooling System,908.26
V02493,2026-03-31,Battery Replacement,305.06
V02493,2026-01-10,Battery Replacement,285.48
V02493,2026-01-01,Transmission Repair,1801.52
V02493,2026-01-16,Battery Replacement,304.69
V02494,2026-02-24,Brake Repair,477.54
V02494,2026-04-17,Engine Inspection,781.75
V02494,2026-01-10,Cooling System,904.77
V02494,2026-04-08,Brake Repair,479.07
V02495,2026-01-10,Oil Change,143.7
V02495,2026-01-12,Oil Change,115.42
V02496,2026-04-07,Oil Change,104.13
V02496,2026-03-26,Brake Repair,568.25
V02496,2026-02-24,Oil Change,131.78
V02496,2026-01-03,Engine Inspection,718.86
V02496,2026-03-22,Oil Change,120.46
V02497,2026-02-21,Battery Replacement,341.94
V02498,2026-02-15,Battery Replacement,313.22
V02499,2026-02-17,Oil Change,121.97
V02499,2026-01-23,Battery Replacement,366.55
V02499,2026-01-10,Engine Inspection,819.92
V02500,2026-01-23,Oil Change,140.26
V02501,2026-01-15,Cooling System,579.57
V02501,2026-02-04,Brake Repair,374.64
V02501,2026-03-10,Oil Change,135.84
V02501,2026-03-04,Engine Inspection,526.13
V02503,2026-03-19,Oil Change,107.2
V02503,2026-01-30,Oil Change,134.15
V02503,2026-03-29,Brake Repair,378.82
V02504,2026-03-04,Oil Change,126.34
V02504,2026-04-25,Brake Repair,431.19
V02505,2026-04-25,Brake Repair,374.71
V02505,2026-03-05,Oil Change,159.68
V02505,2026-03-19,Brake Repair,605.65
V02505,2026-04-09,Engine Inspection,727.94
V02506,2026-04-26,Oil Change,163.79
V02506,2026-02-05,Oil Change,138.16
V02506,2026-04-11,Battery Replacement,262.3
V02506,2026-01-19,Battery Replacement,392.62
V02507,2026-03-10,Battery Replacement,373.63
V02508,2026-02-11,Oil Change,134.31
V02508,2026-04-18,Brake Repair,526.46
V02508,2026-01-04,Oil Change,166.27
V02508,2026-03-02,Oil Change,154.23
V02508,2026-04-25,Oil Change,164.11
V02508,2026-03-24,Cooling System,914.3
V02508,2026-01-07,Brake Repair,591.9
V02508,2026-03-18,Transmission Repair,2215.49
V02508,2026-03-28,Brake Repair,544.95
V02509,2026-02-04,Oil Change,133.47
V02509,2026-03-25,Battery Replacement,395.56
V02509,2026-03-07,Brake Repair,555.48
V02509,2026-03-05,Oil Change,123.08
V02509,2026-01-15,Oil Change,124.37
V02510,2026-01-03,Brake Repair,551.4
V02511,2026-04-27,Brake Repair,380.49
V02511,2026-04-05,Oil Change,108.57
V02512,2026-01-16,Transmission Repair,2318.91
V02512,2026-04-11,Oil Change,166.16
V02512,2026-04-07,Oil Change,156.78
V02512,2026-04-28,Oil Change,153.29
V02513,2026-02-24,Oil Change,144.75
V02513,2026-02-04,Engine Inspection,703.01
V02513,2026-04-13,Brake Repair,609.57
V02513,2026-02-18,Transmission Repair,2349.9
V02514,2026-04-29,Battery Replacement,401.2
V02514,2026-01-24,Brake Repair,461.05
V02516,2026-04-30,Battery Replacement,285.49
V02516,2026-01-03,Battery Replacement,391.32
V02516,2026-02-19,Brake Repair,374.17
V02516,2026-02-14,Brake Repair,586.38
V02516,2026-01-21,Engine Inspection,605.13
V02516,2026-03-15,Transmission Repair,2137.79
V02517,2026-04-22,Battery Replacement,353.47
V02517,2026-02-24,Battery Replacement,336.32
V02518,2026-03-02,Oil Change,138.57
V02518,2026-02-06,Oil Change,151.33
V02518,2026-03-27,Oil Change,123.48
V02518,2026-03-17,Battery Replacement,295.48
V02519,2026-03-15,Battery Replacement,244.15
V02520,2026-01-13,Oil Change,103.88
V02521,2026-03-31,Brake Repair,368.67
V02521,2026-04-16,Engine Inspection,805.64
V02521,2026-02-12,Oil Change,162.54
V02522,2026-01-17,Engine Inspection,593.87
V02522,2026-04-20,Oil Change,103.36
V02522,2026-03-03,Transmission Repair,2142.41
V02522,2026-03-31,Engine Inspection,731.41
V02522,2026-04-01,Battery Replacement,408.6
V02522,2026-01-27,Transmission Repair,1781.24
V02523,2026-01-14,Battery Replacement,260.84
V02523,2026-01-08,Oil Change,107.28
V02523,2026-01-28,Oil Change,143.56
V02523,2026-04-18,Brake Repair,491.98
V02523,2026-04-08,Brake Repair,455.09
V02524,2026-03-01,Engine Inspection,635.92
V02525,2026-03-09,Battery Replacement,314.93
V02525,2026-02-04,Oil Change,108.95
V02525,2026-02-21,Battery Replacement,291.07
V02525,2026-04-14,Transmission Repair,2219.85
V02525,2026-02-09,Engine Inspection,606.72
V02525,2026-01-27,Oil Change,130.56
V02526,2026-01-20,Brake Repair,541.09
V02526,2026-02-03,Oil Change,137.77
V02526,2026-01-23,Oil Change,154.14
V02526,2026-02-11,Engine Inspection,729.94
V02527,2026-04-08,Oil Change,124.51
V02528,2026-01-25,Oil Change,135.19
V02528,2026-03-26,Engine Inspection,708.1
V02528,2026-01-02,Transmission Repair,2069.75
V02529,2026-04-11,Battery Replacement,335.93
V02529,2026-02-02,Battery Replacement,267.14
V02529,2026-03-17,Oil Change,99.02
V02530,2026-02-19,Oil Change,146.52
V02530,2026-01-03,Brake Repair,402.55
V02531,2026-01-27,Oil Change,136.62
V02531,2026-03-01,Brake Repair,529.41
V02533,2026-02-11,Cooling System,934.17
V02533,2026-03-07,Battery Replacement,240.6
V02533,2026-01-26,Battery Replacement,329.8
V02534,2026-01-12,Brake Repair,585.97
V02534,2026-01-19,Battery Replacement,400.14
V02534,2026-04-18,Brake Repair,596.08
V02534,2026-02-21,Engine Inspection,619.54
V02534,2026-04-01,Battery Replacement,251.91
V02535,2026-03-04,Transmission Repair,2254.05
V02536,2026-04-24,Cooling System,791.15
V02536,2026-04-05,Transmission Repair,2144.48
V02536,2026-02-15,Oil Change,102.55
V02536,2026-01-06,Engine Inspection,646.38
V02536,2026-02-15,Oil Change,120.06
V02537,2026-03-27,Engine Inspection,573.67
V02538,2026-02-20,Battery Replacement,356.9
V02539,2026-01-31,Oil Change,110.53
V02539,2026-03-19,Oil Change,137.98
V02539,2026-01-13,Brake Repair,453.56
V02539,2026-01-01,Battery Replacement,300.7
V02539,2026-04-02,Brake Repair,532.62
V02540,2026-04-23,Oil Change,104.26
V02541,2026-01-29,Battery Replacement,291.38
V02541,2026-01-16,Oil Change,146.01
V02541,2026-04-21,Battery Replacement,363.86
V02541,2026-04-19,Brake Repair,498.88
V02541,2026-04-01,Brake Repair,540.91
V02542,2026-03-31,Oil Change,153.75
V02542,2026-04-03,Oil Change,149.66
V02542,2026-02-17,Oil Change,137.5
V02543,2026-02-14,Brake Repair,428.51
V02543,2026-01-30,Oil Change,120.5
V02543,2026-04-01,Cooling System,596.52
V02543,2026-03-01,Oil Change,158.08
V02544,2026-02-08,Battery Replacement,419.98
V02545,2026-04-23,Oil Change,138.48
V02545,2026-04-03,Oil Change,110.91
V02545,2026-01-19,Brake Repair,587.89
V02545,2026-03-09,Oil Change,96.12
V02546,2026-03-19,Brake Repair,386.4
V02546,2026-02-25,Oil Change,167.3
V02547,2026-01-03,Oil Change,164.51
V02547,2026-02-26,Cooling System,762.38
V02547,2026-01-28,Brake Repair,369.33
V02549,2026-03-11,Battery Replacement,284.55
V02549,2026-03-14,Engine Inspection,681.74
V02549,2026-02-25,Brake Repair,497.87
V02550,2026-04-29,Oil Change,149.01
V02550,2026-01-12,Oil Change,102.93
V02551,2026-02-14,Transmission Repair,2081.39
V02551,2026-04-20,Oil Change,141.82
V02551,2026-04-06,Brake Repair,625.47
V02551,2026-01-19,Battery Replacement,363.61
V02551,2026-03-18,Battery Replacement,374.71
V02551,2026-04-03,Oil Change,131.67
V02552,2026-01-13,Cooling System,742.58
V02552,2026-03-24,Brake Repair,457.85
V02553,2026-02-24,Oil Change,120.23
V02553,2026-01-16,Brake Repair,456.16
V02554,2026-02-12,Oil Change,155.01
V02554,2026-04-26,Transmission Repair,1454.62
V02554,2026-04-18,Battery Replacement,401.97
V02555,2026-03-05,Cooling System,827.66
V02555,2026-04-30,Oil Change,164.61
V02555,2026-03-15,Oil Change,148.9
V02555,2026-03-05,Brake Repair,581.46
V02556,2026-01-06,Engine Inspection,596.07
V02556,2026-01-01,Oil Change,114.38
V02556,2026-02-05,Transmission Repair,1600.51
V02557,2026-04-09,Brake Repair,402.24
V02557,2026-01-12,Battery Replacement,294.51
V02557,2026-02-05,Battery Replacement,277.04
V02558,2026-03-09,Oil Change,147.0
V02558,2026-04-20,Engine Inspection,722.02
V02559,2026-01-26,Oil Change,120.01
V02559,2026-01-24,Battery Replacement,278.4
V02560,2026-03-23,Cooling System,818.29
V02560,2026-02-22,Engine Inspection,643.84
V02561,2026-03-20,Oil Change,110.9
V02561,2026-02-04,Oil Change,100.85
V02562,2026-02-11,Engine Inspection,563.89
V02562,2026-01-02,Engine Inspection,677.13
V02562,2026-02-28,Oil Change,161.29
V02563,2026-02-09,Battery Replacement,289.77
V02563,2026-03-03,Cooling System,767.3
V02563,2026-04-25,Battery Replacement,405.0
V02563,2026-03-29,Oil Change,121.26
V02563,2026-04-02,Oil Change,135.01
V02564,2026-04-10,Brake Repair,610.72
V02565,2026-04-10,Transmission Repair,1806.83
V02565,2026-03-25,Oil Change,109.92
V02565,2026-04-23,Cooling System,670.32
V02565,2026-04-06,Oil Change,128.76
V02565,2026-04-28,Oil Change,104.66
V02565,2026-03-29,Brake Repair,396.12
V02565,2026-01-11,Battery Replacement,404.44
V02566,2026-02-12,Battery Replacement,342.8
V02566,2026-01-21,Transmission Repair,1614.97
V02566,2026-01-23,Brake Repair,587.26
V02566,2026-04-14,Brake Repair,484.72
V02566,2026-04-08,Brake Repair,567.87
V02566,2026-03-01,Battery Replacement,279.72
V02566,2026-03-07,Transmission Repair,1872.35
V02566,2026-03-18,Battery Replacement,245.2
V02566,2026-01-31,Battery Replacement,258.65
V02566,2026-02-08,Oil Change,160.56
V02567,2026-04-25,Engine Inspection,695.23
V02567,2026-04-10,Battery Replacement,339.13
V02567,2026-01-27,Brake Repair,500.67
V02568,2026-04-17,Oil Change,107.01
V02569,2026-02-08,Engine Inspection,698.24
V02569,2026-03-18,Engine Inspection,774.29
V02569,2026-02-17,Oil Change,166.38
V02569,2026-03-09,Oil Change,111.54
V02569,2026-02-12,Engine Inspection,833.88
V02569,2026-03-02,Oil Change,136.42
V02569,2026-01-25,Brake Repair,454.59
V02570,2026-04-29,Oil Change,125.17
V02570,2026-02-26,Oil Change,99.01
V02570,2026-02-18,Brake Repair,624.03
V02570,2026-03-12,Battery Replacement,348.58
V02570,2026-03-21,Transmission Repair,2497.72
V02571,2026-01-14,Battery Replacement,345.72
